State,CBSASub,Areaname,Rent50_0,Rent50_1,Rent50_2,Rent50_3,Rent50_4,state_alpha,pop2010
1,NCNTY01057N01057,"Fayette County, AL",454,477,566,743,1002,AL,17241
1,NCNTY01059N01059,"Franklin County, AL",439,442,598,745,892,AL,31704
1,NCNTY01071N01071,"Jackson County, AL",461,485,575,716,787,AL,53227
1,NCNTY01075N01075,"Lamar County, AL",454,477,566,705,844,AL,14564
1,NCNTY01087N01087,"Macon County, AL",465,468,633,788,897,AL,21452
1,NCNTY01091N01091,"Marengo County, AL",471,474,595,791,795,AL,21027
1,NCNTY01093N01093,"Marion County, AL",454,464,566,821,824,AL,30776
1,NCNTY01095N01095,"Marshall County, AL",450,453,602,829,832,AL,93019
1,NCNTY01099N01099,"Monroe County, AL",462,486,576,849,1020,AL,23068
1,NCNTY01105N01105,"Perry County, AL",433,436,566,826,844,AL,10591
1,NCNTY01107N01107,"Pickens County, AL",435,438,593,739,792,AL,19746
1,NCNTY01109N01109,"Pike County, AL",483,504,598,878,881,AL,32899
1,NCNTY01111N01111,"Randolph County, AL",511,514,650,810,869,AL,22913
1,NCNTY01119N01119,"Sumter County, AL",454,477,566,705,794,AL,13763
1,NCNTY01121N01121,"Talladega County, AL",441,444,601,821,824,AL,82291
1,NCNTY01123N01123,"Tallapoosa County, AL",478,481,607,827,830,AL,41616
1,NCNTY01129N01129,"Washington County, AL",485,509,604,890,906,AL,17581
1,NCNTY01131N01131,"Wilcox County, AL",460,463,626,780,837,AL,11670
1,NCNTY01133N01133,"Winston County, AL",454,477,566,775,1002,AL,24484
2,METRO11260M11260,"Anchorage, AK HUD Metro FMR Area",823,952,1219,1796,2159,AK,291826
2,METRO11260N02170,"Matanuska-Susitna Borough, AK HUD Metro FMR Area",739,854,1131,1667,2003,AK,88995
2,METRO21820M21820,"Fairbanks, AK MSA",837,1040,1407,2073,2416,AK,97581
2,NCNTY02013N02013,"Aleutians East Borough, AK",579,681,807,1005,1165,AK,3141
2,NCNTY02016N02016,"Aleutians West Census Area, AK",898,1115,1509,1879,2179,AK,5561
2,NCNTY02050N02050,"Bethel Census Area, AK",854,977,1322,1646,1767,AK,17013
2,NCNTY02060N02060,"Bristol Bay Borough, AK",803,826,1118,1504,1509,AK,997
2,NCNTY02068N02068,"Denali Borough, AK",457,537,637,939,942,AK,1826
2,NCNTY02070N02070,"Dillingham Census Area, AK",799,939,1113,1386,1607,AK,4847
2,NCNTY02100N02100,"Haines Borough, AK",686,774,955,1407,1412,AK,2508
2,NCNTY02105N02105,"Hoonah-Angoon Census Area, AK",548,564,763,950,1178,AK,2150
2,NCNTY02110N02110,"Juneau City and Borough, AK",792,960,1299,1700,2020,AK,31275
2,NCNTY02122N02122,"Kenai Peninsula Borough, AK",657,696,872,1093,1429,AK,55400
2,NCNTY02130N02130,"Ketchikan Gateway Borough, AK",636,821,1069,1575,1709,AK,13477
2,NCNTY02150N02150,"Kodiak Island Borough, AK",739,871,1089,1605,1929,AK,13592
2,NCNTY02164N02164,"Lake and Peninsula Borough, AK",550,646,766,1029,1357,AK,1631
2,NCNTY02180N02180,"Nome Census Area, AK",845,1050,1421,1770,1899,AK,9492
2,NCNTY02185N02185,"North Slope Borough, AK",685,863,1023,1274,1640,AK,9430
2,NCNTY02188N02188,"Northwest Arctic Borough, AK",1031,1076,1276,1589,1705,AK,7523
2,NCNTY02195N02195,"Petersburg Census Area, AK",602,619,838,1044,1484,AK,3815
2,NCNTY02198N02198,"Prince of Wales-Hyder Census Area, AK",606,611,826,1029,1104,AK,5559
2,NCNTY02220N02220,"Sitka City and Borough, AK",856,908,1229,1712,1775,AK,8881
2,NCNTY02230N02230,"Skagway Municipality, AK",857,1007,1194,1487,1724,AK,968
2,NCNTY02240N02240,"Southeast Fairbanks Census Area, AK",618,730,968,1206,1665,AK,7029
2,NCNTY02261N02261,"Valdez-Cordova Census Area, AK",672,711,888,1250,1351,AK,9636
2,NCNTY02270N02270,"Wade Hampton Census Area, AK",621,730,865,1077,1249,AK,7459
2,NCNTY02275N02275,"Wrangell City and Borough, AK",610,663,850,1253,1257,AK,2369
2,NCNTY02282N02282,"Yakutat City and Borough, AK",535,581,745,1098,1319,AK,662
2,NCNTY02290N02290,"Yukon-Koyukuk Census Area, AK",602,618,745,928,1156,AK,5588
4,METRO22380M22380,"Flagstaff, AZ MSA",750,871,1090,1383,1763,AZ,134421
4,METRO29420M29420,"Lake Havasu City-Kingman, AZ MSA",510,630,804,1090,1261,AZ,200186
4,METRO38060M38060,"Phoenix-Mesa-Glendale, AZ MSA",614,774,957,1410,1647,AZ,4192887
4,METRO39140M39140,"Prescott, AZ MSA",583,662,836,1232,1302,AZ,211033
4,METRO46060M46060,"Tucson, AZ MSA",507,633,852,1251,1489,AZ,980263
4,METRO49740M49740,"Yuma, AZ MSA",619,661,873,1286,1473,AZ,195751
4,NCNTY04001N04001,"Apache County, AZ",385,471,637,797,958,AZ,71518
4,NCNTY04003N04003,"Cochise County, AZ",703,726,908,1312,1608,AZ,131346
4,NCNTY04007N04007,"Gila County, AZ",567,591,796,1149,1348,AZ,53597
4,NCNTY04009N04009,"Graham County, AZ",398,562,669,986,989,AZ,37220
4,NCNTY04011N04011,"Greenlee County, AZ",454,471,637,793,851,AZ,8437
4,NCNTY04012N04012,"La Paz County, AZ",500,518,701,873,1088,AZ,20489
4,NCNTY04017N04017,"Navajo County, AZ",521,525,710,1001,1011,AZ,107449
4,NCNTY04023N04023,"Santa Cruz County, AZ",499,564,700,883,1240,AZ,47420
5,METRO22220M22220,"Fayetteville-Springdale-Rogers, AR HUD Metro FMR Area",499,570,733,1080,1274,AR,440121
5,METRO22900M22900,"Fort Smith, AR-OK HUD Metro FMR Area",484,487,638,850,958,AR,187692
5,METRO22900N05047,"Franklin County, AR HUD Metro FMR Area",429,432,585,754,879,AR,18125
5,METRO26300M26300,"Hot Springs, AR MSA",504,626,847,1127,1383,AR,96024
5,METRO27860MM3700,"Jonesboro, AR HUD Metro FMR Area",393,522,646,908,911,AR,96443
5,METRO27860N05111,"Poinsett County, AR HUD Metro FMR Area",352,429,561,822,968,AR,24583
5,METRO30780M30780,"Little Rock-North Little Rock-Conway, AR HUD Metro FMR Area",566,654,786,1098,1220,AR,681904
5,METRO30780N05053,"Grant County, AR HUD Metro FMR Area",404,473,561,827,994,AR,17853
5,METRO32820M32820,"Memphis, TN-MS-AR HUD Metro FMR Area",617,705,836,1142,1273,AR,50902
5,METRO38220M38220,"Pine Bluff, AR MSA",439,516,687,860,1052,AR,100258
5,METRO45500M45500,"Texarkana, TX-Texarkana, AR MSA",473,614,755,940,1009,AR,43462
5,NCNTY05001N05001,"Arkansas County, AR",463,466,630,785,894,AR,19019
5,NCNTY05003N05003,"Ashley County, AR",412,415,561,760,763,AR,21853
5,NCNTY05005N05005,"Baxter County, AR",470,477,637,934,1128,AR,41513
5,NCNTY05009N05009,"Boone County, AR",431,434,587,820,985,AR,36903
5,NCNTY05011N05011,"Bradley County, AR",397,418,565,820,823,AR,11508
5,NCNTY05013N05013,"Calhoun County, AR",412,415,561,699,849,AR,5368
5,NCNTY05015N05015,"Carroll County, AR",511,515,682,889,911,AR,27446
5,NCNTY05017N05017,"Chicot County, AR",414,417,561,827,994,AR,11800
5,NCNTY05019N05019,"Clark County, AR",451,454,599,794,801,AR,22995
5,NCNTY05021N05021,"Clay County, AR",412,415,561,728,769,AR,16083
5,NCNTY05023N05023,"Cleburne County, AR",481,484,620,814,951,AR,25970
5,NCNTY05027N05027,"Columbia County, AR",412,415,561,790,793,AR,24552
5,NCNTY05029N05029,"Conway County, AR",483,486,658,820,1067,AR,21273
5,NCNTY05037N05037,"Cross County, AR",476,479,619,852,1032,AR,17870
5,NCNTY05039N05039,"Dallas County, AR",437,473,561,827,981,AR,8116
5,NCNTY05041N05041,"Desha County, AR",412,415,561,770,965,AR,13008
5,NCNTY05043N05043,"Drew County, AR",424,427,578,831,1024,AR,18509
5,NCNTY05049N05049,"Fulton County, AR",412,415,561,699,849,AR,12245
5,NCNTY05055N05055,"Greene County, AR",405,481,647,898,1146,AR,42090
5,NCNTY05057N05057,"Hempstead County, AR",463,486,594,740,966,AR,22609
5,NCNTY05059N05059,"Hot Spring County, AR",449,486,576,767,891,AR,32923
5,NCNTY05061N05061,"Howard County, AR",376,416,563,740,911,AR,13789
5,NCNTY05063N05063,"Independence County, AR",435,438,593,751,952,AR,36647
5,NCNTY05065N05065,"Izard County, AR",412,415,561,699,771,AR,13696
5,NCNTY05067N05067,"Jackson County, AR",420,423,572,843,1013,AR,17997
5,NCNTY05071N05071,"Johnson County, AR",445,448,602,750,923,AR,25540
5,NCNTY05073N05073,"Lafayette County, AR",442,445,602,887,911,AR,7645
5,NCNTY05075N05075,"Lawrence County, AR",412,415,561,746,893,AR,17415
5,NCNTY05077N05077,"Lee County, AR",450,487,577,739,771,AR,10424
5,NCNTY05081N05081,"Little River County, AR",465,480,649,808,1149,AR,13171
5,NCNTY05083N05083,"Logan County, AR",334,415,561,699,782,AR,22353
5,NCNTY05089N05089,"Marion County, AR",415,418,565,704,827,AR,16653
5,NCNTY05093N05093,"Mississippi County, AR",375,444,601,799,886,AR,46480
5,NCNTY05095N05095,"Monroe County, AR",412,415,561,762,965,AR,8149
5,NCNTY05097N05097,"Montgomery County, AR",474,477,646,805,977,AR,9487
5,NCNTY05099N05099,"Nevada County, AR",434,437,591,763,1026,AR,8997
5,NCNTY05101N05101,"Newton County, AR",412,415,561,699,849,AR,8330
5,NCNTY05103N05103,"Ouachita County, AR",432,435,561,722,750,AR,26120
5,NCNTY05107N05107,"Phillips County, AR",412,415,561,827,915,AR,21757
5,NCNTY05109N05109,"Pike County, AR",426,429,561,699,849,AR,11291
5,NCNTY05113N05113,"Polk County, AR",431,433,561,751,754,AR,20662
5,NCNTY05115N05115,"Pope County, AR",463,466,623,851,1103,AR,61754
5,NCNTY05117N05117,"Prairie County, AR",437,473,561,827,994,AR,8715
5,NCNTY05121N05121,"Randolph County, AR",412,415,561,716,849,AR,17969
5,NCNTY05123N05123,"St. Francis County, AR",468,488,579,806,927,AR,28258
5,NCNTY05127N05127,"Scott County, AR",432,435,589,734,891,AR,11233
5,NCNTY05129N05129,"Searcy County, AR",412,415,561,699,750,AR,8195
5,NCNTY05133N05133,"Sevier County, AR",437,445,561,720,787,AR,17058
5,NCNTY05135N05135,"Sharp County, AR",428,431,583,767,874,AR,17264
5,NCNTY05137N05137,"Stone County, AR",446,449,608,781,920,AR,12394
5,NCNTY05139N05139,"Union County, AR",490,493,667,831,953,AR,41639
5,NCNTY05141N05141,"Van Buren County, AR",437,473,561,712,849,AR,17295
5,NCNTY05145N05145,"White County, AR",449,452,612,902,948,AR,77076
5,NCNTY05147N05147,"Woodruff County, AR",412,415,561,827,849,AR,7260
5,NCNTY05149N05149,"Yell County, AR",421,424,574,846,1017,AR,22185
6,METRO12540M12540,"Bakersfield-Delano, CA MSA",660,664,869,1274,1539,CA,839631
6,METRO17020M17020,"Chico, CA MSA",550,688,907,1295,1606,CA,220000
6,METRO20940M20940,"El Centro, CA MSA",548,667,862,1270,1527,CA,174528
6,METRO23420M23420,"Fresno, CA MSA",668,695,878,1234,1440,CA,930450
6,METRO25260M25260,"Hanford-Corcoran, CA MSA",586,694,939,1335,1404,CA,152982
6,METRO31100MM4480,"Los Angeles-Long Beach, CA HUD Metro FMR Area",977,1181,1524,2061,2296,CA,9818605
6,METRO31100MM5945,"Orange County, CA HUD Metro FMR Area",1142,1312,1644,2300,2561,CA,3010232
6,METRO31460M31460,"Madera-Chowchilla, CA MSA",606,610,825,1199,1315,CA,150865
6,METRO32900M32900,"Merced, CA MSA",553,641,843,1242,1493,CA,255793
6,METRO33700M33700,"Modesto, CA MSA",607,750,962,1418,1645,CA,514453
6,METRO34900M34900,"Napa, CA MSA",914,1146,1533,2187,2195,CA,136484
6,METRO37100M37100,"Oxnard-Thousand Oaks-Ventura, CA MSA",989,1182,1587,2192,2537,CA,823318
6,METRO39820M39820,"Redding, CA MSA",779,801,1007,1484,1654,CA,177223
6,METRO40140M40140,"Riverside-San Bernardino-Ontario, CA MSA",766,882,1120,1582,1930,CA,4224851
6,METRO40900M40900,"Sacramento--Arden-Arcade--Roseville, CA HUD Metro FMR Area",717,854,1072,1580,1899,CA,1948278
6,METRO40900MM9270,"Yolo, CA HUD Metro FMR Area",815,881,1190,1754,2045,CA,200849
6,METRO41500M41500,"Salinas, CA MSA",934,1049,1322,1928,2156,CA,415057
6,METRO41740M41740,"San Diego-Carlsbad-San Marcos, CA MSA",1019,1119,1468,2134,2600,CA,3095313
6,METRO41860MM5775,"Oakland-Fremont, CA HUD Metro FMR Area",1113,1349,1697,2370,2908,CA,2559296
6,METRO41860MM7360,"San Francisco, CA HUD Metro FMR Area",1307,1701,2146,2915,3524,CA,1776095
6,METRO41940M41940,"San Jose-Sunnyvale-Santa Clara, CA HUD Metro FMR Area",1190,1392,1775,2503,2837,CA,1781642
6,METRO41940N06069,"San Benito County, CA HUD Metro FMR Area",761,945,1279,1885,2265,CA,55269
6,METRO42020M42020,"San Luis Obispo-Paso Robles, CA MSA",866,1002,1293,1905,1987,CA,269637
6,METRO42060M42060,"Santa Barbara-Santa Maria-Goleta, CA MSA",1178,1353,1622,2168,2509,CA,423895
6,METRO42100M42100,"Santa Cruz-Watsonville, CA MSA",1051,1271,1720,2217,2473,CA,262382
6,METRO42220M42220,"Santa Rosa-Petaluma, CA MSA",871,1016,1330,1960,2297,CA,483878
6,METRO44700M44700,"Stockton, CA MSA",631,752,986,1453,1746,CA,685306
6,METRO46700M46700,"Vallejo-Fairfield, CA MSA",785,988,1238,1824,2169,CA,413344
6,METRO47300M47300,"Visalia-Porterville, CA MSA",603,619,805,1186,1379,CA,442179
6,METRO49700M49700,"Yuba City, CA MSA",542,654,837,1209,1432,CA,166892
6,NCNTY06003N06003,"Alpine County, CA",857,870,1177,1466,1900,CA,1175
6,NCNTY06005N06005,"Amador County, CA",695,863,1168,1550,1886,CA,38091
6,NCNTY06009N06009,"Calaveras County, CA",736,802,1011,1490,1791,CA,45578
6,NCNTY06011N06011,"Colusa County, CA",629,633,857,1263,1518,CA,21419
6,NCNTY06015N06015,"Del Norte County, CA",683,688,931,1372,1497,CA,28610
6,NCNTY06021N06021,"Glenn County, CA",634,639,864,1246,1530,CA,28122
6,NCNTY06023N06023,"Humboldt County, CA",716,787,1061,1563,1819,CA,134623
6,NCNTY06027N06027,"Inyo County, CA",826,860,1023,1507,1812,CA,18546
6,NCNTY06033N06033,"Lake County, CA",690,695,940,1385,1400,CA,64665
6,NCNTY06035N06035,"Lassen County, CA",737,779,1054,1474,1479,CA,34895
6,NCNTY06043N06043,"Mariposa County, CA",587,596,807,1005,1303,CA,18251
6,NCNTY06045N06045,"Mendocino County, CA",710,760,1004,1383,1672,CA,87841
6,NCNTY06049N06049,"Modoc County, CA",479,555,658,970,1157,CA,9686
6,NCNTY06051N06051,"Mono County, CA",981,1122,1330,1656,2147,CA,14202
6,NCNTY06057N06057,"Nevada County, CA",834,840,1113,1640,1896,CA,98764
6,NCNTY06063N06063,"Plumas County, CA",630,783,1059,1319,1742,CA,20007
6,NCNTY06091N06091,"Sierra County, CA",702,713,965,1422,1558,CA,3240
6,NCNTY06093N06093,"Siskiyou County, CA",589,702,896,1306,1471,CA,44900
6,NCNTY06103N06103,"Tehama County, CA",529,658,890,1255,1439,CA,63463
6,NCNTY06105N06105,"Trinity County, CA",729,734,981,1446,1737,CA,13786
6,NCNTY06109N06109,"Tuolumne County, CA",639,776,1050,1547,1552,CA,55365
8,METRO14500M14500,"Boulder, CO MSA",877,1019,1260,1857,2206,CO,294567
8,METRO17820M17820,"Colorado Springs, CO HUD Metro FMR Area",542,673,874,1288,1548,CO,622263
8,METRO17820N08119,"Teller County, CO HUD Metro FMR Area",570,735,919,1326,1331,CO,23350
8,METRO19740M19740,"Denver-Aurora-Broomfield, CO MSA",641,792,1025,1504,1744,CO,2543482
8,METRO22660M22660,"Fort Collins-Loveland, CO MSA",639,790,951,1401,1684,CO,299630
8,METRO24300M24300,"Grand Junction, CO MSA",509,606,807,1189,1366,CO,146723
8,METRO24540M24540,"Greeley, CO MSA",501,585,752,1103,1332,CO,252825
8,METRO39380M39380,"Pueblo, CO MSA",469,568,743,1063,1147,CO,159063
8,NCNTY08003N08003,"Alamosa County, CO",546,568,676,842,903,CO,15445
8,NCNTY08007N08007,"Archuleta County, CO",573,577,749,979,1001,CO,12084
8,NCNTY08009N08009,"Baca County, CO",515,537,637,939,978,CO,3788
8,NCNTY08011N08011,"Bent County, CO",481,484,655,816,1005,CO,6499
8,NCNTY08015N08015,"Chaffee County, CO",556,560,757,1115,1300,CO,17809
8,NCNTY08017N08017,"Cheyenne County, CO",468,471,637,873,978,CO,1836
8,NCNTY08021N08021,"Conejos County, CO",515,537,637,793,851,CO,8256
8,NCNTY08023N08023,"Costilla County, CO",544,568,673,992,995,CO,3524
8,NCNTY08025N08025,"Crowley County, CO",479,483,653,817,1157,CO,5823
8,NCNTY08027N08027,"Custer County, CO",468,471,637,829,978,CO,4255
8,NCNTY08029N08029,"Delta County, CO",578,582,788,981,1358,CO,30952
8,NCNTY08033N08033,"Dolores County, CO",515,537,637,939,978,CO,2064
8,NCNTY08037N08037,"Eagle County, CO",980,987,1335,1727,2196,CO,52197
8,NCNTY08043N08043,"Fremont County, CO",576,593,713,1025,1105,CO,46824
8,NCNTY08045N08045,"Garfield County, CO",882,888,1201,1501,2127,CO,56389
8,NCNTY08049N08049,"Grand County, CO",692,697,943,1320,1325,CO,14843
8,NCNTY08051N08051,"Gunnison County, CO",615,697,943,1174,1578,CO,15324
8,NCNTY08053N08053,"Hinsdale County, CO",672,676,878,1203,1348,CO,843
8,NCNTY08055N08055,"Huerfano County, CO",543,547,740,922,989,CO,6711
8,NCNTY08057N08057,"Jackson County, CO",558,562,729,908,1119,CO,1394
8,NCNTY08061N08061,"Kiowa County, CO",488,492,638,795,917,CO,1398
8,NCNTY08063N08063,"Kit Carson County, CO",468,471,637,793,1123,CO,8270
8,NCNTY08065N08065,"Lake County, CO",711,769,1041,1297,1598,CO,7310
8,NCNTY08067N08067,"La Plata County, CO",754,804,1000,1355,1742,CO,51334
8,NCNTY08071N08071,"Las Animas County, CO",534,537,727,1012,1015,CO,15507
8,NCNTY08073N08073,"Lincoln County, CO",552,555,709,883,1088,CO,5467
8,NCNTY08075N08075,"Logan County, CO",407,506,684,852,1010,CO,22709
8,NCNTY08079N08079,"Mineral County, CO",632,636,826,1029,1268,CO,712
8,NCNTY08081N08081,"Moffat County, CO",600,604,768,1132,1136,CO,13795
8,NCNTY08083N08083,"Montezuma County, CO",586,611,725,1068,1284,CO,25535
8,NCNTY08085N08085,"Montrose County, CO",508,588,796,1124,1410,CO,41276
8,NCNTY08087N08087,"Morgan County, CO",552,556,725,938,1029,CO,28159
8,NCNTY08089N08089,"Otero County, CO",396,492,665,828,889,CO,18831
8,NCNTY08091N08091,"Ouray County, CO",758,764,1033,1522,1672,CO,4436
8,NCNTY08095N08095,"Phillips County, CO",516,520,694,864,927,CO,4442
8,NCNTY08097N08097,"Pitkin County, CO",875,1087,1471,1949,1966,CO,17148
8,NCNTY08099N08099,"Prowers County, CO",468,471,637,796,867,CO,12551
8,NCNTY08103N08103,"Rio Blanco County, CO",556,560,758,1117,1172,CO,6666
8,NCNTY08105N08105,"Rio Grande County, CO",515,537,637,846,1128,CO,11982
8,NCNTY08107N08107,"Routt County, CO",710,957,1179,1614,1620,CO,23509
8,NCNTY08109N08109,"Saguache County, CO",523,546,647,821,1146,CO,6108
8,NCNTY08111N08111,"San Juan County, CO",640,733,992,1462,1523,CO,699
8,NCNTY08113N08113,"San Miguel County, CO",783,1012,1239,1800,2142,CO,7359
8,NCNTY08115N08115,"Sedgwick County, CO",515,537,637,906,909,CO,2379
8,NCNTY08117N08117,"Summit County, CO",792,1075,1332,1749,2225,CO,27994
8,NCNTY08121N08121,"Washington County, CO",487,491,664,827,896,CO,4814
8,NCNTY08125N08125,"Yuma County, CO",468,471,637,841,992,CO,10043
9,METRO14860MM1160,"Bridgeport, CT HUD Metro FMR Area",786,986,1255,1642,1778,CT,357563
9,METRO14860MM1930,"Danbury, CT HUD Metro FMR Area",1099,1252,1694,2112,2672,CT,194747
9,METRO14860MM8040,"Stamford-Norwalk, CT HUD Metro FMR Area",1388,1683,2090,2603,3238,CT,364519
9,METRO25540M25540,"Hartford-West Hartford-East Hartford, CT HUD Metro FMR Area",749,939,1170,1457,1693,CT,1164104
9,METRO25540MM5480,"Southern Middlesex County, CT HUD Metro FMR Area",1045,1053,1424,1981,1989,CT,48277
9,METRO35300MM1160,"Milford-Ansonia-Seymour, CT HUD Metro FMR Area",996,1050,1298,1643,1831,CT,120182
9,METRO35300MM5480,"New Haven-Meriden, CT HUD Metro FMR Area",812,980,1223,1523,1690,CT,546503
9,METRO35300MM8880,"Waterbury, CT HUD Metro FMR Area",618,835,1018,1268,1377,CT,195792
9,METRO35980M35980,"Norwich-New London, CT HUD Metro FMR Area",747,840,1103,1412,1628,CT,250679
9,METRO35980MM3280,"Colchester-Lebanon, CT HUD Metro FMR Area",783,855,1157,1441,1677,CT,23376
9,NCNTY09005N09005,"Litchfield County, CT",802,815,1046,1325,1572,CT,189927
9,NCNTY09015N09015,"Windham County, CT",588,737,988,1230,1377,CT,118428
10,METRO20100M20100,"Dover, DE MSA",657,841,997,1396,1761,DE,162310
10,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",799,942,1135,1414,1518,DE,538479
10,NCNTY10005N10005,"Sussex County, DE",665,680,920,1256,1462,DE,197145
11,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",1272,1340,1589,2127,2671,DC,601723
12,METRO15980M15980,"Cape Coral-Fort Myers, FL MSA",747,752,953,1293,1331,FL,618754
12,METRO18880M18880,"Crestview-Fort Walton Beach-Destin, FL MSA",748,753,941,1387,1621,FL,180822
12,METRO19660M19660,"Deltona-Daytona Beach-Ormond Beach, FL MSA",589,757,932,1273,1371,FL,494593
12,METRO23540M23540,"Gainesville, FL MSA",714,734,933,1247,1621,FL,264275
12,METRO27260M27260,"Jacksonville, FL HUD Metro FMR Area",671,827,994,1311,1604,FL,1318481
12,METRO27260N12003,"Baker County, FL HUD Metro FMR Area",511,639,758,1012,1101,FL,27115
12,METRO29460M29460,"Lakeland-Winter Haven, FL MSA",666,671,868,1177,1433,FL,602095
12,METRO33100MM2680,"Fort Lauderdale, FL HUD Metro FMR Area",762,992,1260,1797,2232,FL,1748066
12,METRO33100MM5000,"Miami-Miami Beach-Kendall, FL HUD Metro FMR Area",805,980,1255,1722,2012,FL,2496435
12,METRO33100MM8960,"West Palm Beach-Boca Raton, FL HUD Metro FMR Area",750,962,1202,1623,1938,FL,1320134
12,METRO34940M34940,"Naples-Marco Island, FL MSA",761,875,1090,1424,1753,FL,321520
12,METRO35840M35840,"North Port-Bradenton-Sarasota, FL MSA",710,790,1011,1355,1591,FL,702281
12,METRO36100M36100,"Ocala, FL MSA",540,669,838,1129,1133,FL,331298
12,METRO36740M36740,"Orlando-Kissimmee-Sanford, FL MSA",734,868,1035,1380,1670,FL,2134411
12,METRO37340M37340,"Palm Bay-Melbourne-Titusville, FL MSA",562,735,910,1260,1499,FL,543376
12,METRO37380M37380,"Palm Coast, FL MSA",718,805,1050,1367,1500,FL,95696
12,METRO37460M37460,"Panama City-Lynn Haven-Panama City Beach, FL MSA",725,771,914,1244,1572,FL,168852
12,METRO37860M37860,"Pensacola-Ferry Pass-Brent, FL MSA",659,751,890,1200,1556,FL,448991
12,METRO38940M38940,"Port St. Lucie, FL MSA",718,796,986,1356,1598,FL,424107
12,METRO39460M39460,"Punta Gorda, FL MSA",543,715,912,1295,1300,FL,159978
12,METRO42680M42680,"Sebastian-Vero Beach, FL MSA",603,747,931,1252,1257,FL,138028
12,METRO45220M45220,"Tallahassee, FL HUD Metro FMR Area",751,798,964,1236,1680,FL,336637
12,METRO45220N12129,"Wakulla County, FL HUD Metro FMR Area",597,601,813,1096,1440,FL,30776
12,METRO45300M45300,"Tampa-St. Petersburg-Clearwater, FL MSA",643,806,1011,1349,1616,FL,2783243
12,NCNTY12007N12007,"Bradford County, FL",515,537,637,939,942,FL,28520
12,NCNTY12013N12013,"Calhoun County, FL",515,528,637,793,897,FL,14625
12,NCNTY12017N12017,"Citrus County, FL",611,615,784,1039,1293,FL,141236
12,NCNTY12023N12023,"Columbia County, FL",555,716,863,1272,1528,FL,67531
12,NCNTY12027N12027,"DeSoto County, FL",577,602,714,974,978,FL,34862
