State,CBSASub,Areaname,Rent50_0,Rent50_1,Rent50_2,Rent50_3,Rent50_4,state_alpha,pop2010
18,NCNTY18053N18053,"Grant County, IN",395,471,635,840,922,IN,70061
18,NCNTY18065N18065,"Henry County, IN",509,513,688,875,948,IN,49462
18,NCNTY18069N18069,"Huntington County, IN",413,499,665,853,889,IN,37124
18,NCNTY18071N18071,"Jackson County, IN",437,543,735,980,1132,IN,42376
18,NCNTY18075N18075,"Jay County, IN",350,414,537,747,787,IN,21253
18,NCNTY18077N18077,"Jefferson County, IN",405,527,681,930,970,IN,32428
18,NCNTY18079N18079,"Jennings County, IN",406,511,683,881,978,IN,28525
18,NCNTY18083N18083,"Knox County, IN",471,477,631,788,889,IN,38440
18,NCNTY18085N18085,"Kosciusko County, IN",460,527,706,914,1044,IN,77358
18,NCNTY18087N18087,"LaGrange County, IN",435,540,731,910,1001,IN,37128
18,NCNTY18093N18093,"Lawrence County, IN",384,499,646,856,924,IN,46134
18,NCNTY18099N18099,"Marshall County, IN",455,518,697,868,931,IN,47051
18,NCNTY18101N18101,"Martin County, IN",348,450,533,785,828,IN,10334
18,NCNTY18103N18103,"Miami County, IN",346,491,582,806,947,IN,36903
18,NCNTY18107N18107,"Montgomery County, IN",433,521,704,986,1004,IN,38124
18,NCNTY18113N18113,"Noble County, IN",421,511,671,836,1151,IN,47536
18,NCNTY18117N18117,"Orange County, IN",380,431,583,795,989,IN,19840
18,NCNTY18121N18121,"Parke County, IN",421,477,645,876,1142,IN,17339
18,NCNTY18123N18123,"Perry County, IN",359,415,551,782,796,IN,19338
18,NCNTY18125N18125,"Pike County, IN",376,486,576,849,957,IN,12845
18,NCNTY18131N18131,"Pulaski County, IN",346,433,582,756,778,IN,13402
18,NCNTY18135N18135,"Randolph County, IN",359,425,551,767,902,IN,26171
18,NCNTY18137N18137,"Ripley County, IN",440,547,740,922,1061,IN,28818
18,NCNTY18139N18139,"Rush County, IN",409,463,627,805,838,IN,17392
18,NCNTY18143N18143,"Scott County, IN",447,507,686,941,1044,IN,24181
18,NCNTY18147N18147,"Spencer County, IN",376,467,632,787,845,IN,20952
18,NCNTY18149N18149,"Starke County, IN",429,519,615,800,822,IN,23363
18,NCNTY18151N18151,"Steuben County, IN",451,512,691,861,964,IN,34185
18,NCNTY18155N18155,"Switzerland County, IN",410,464,628,925,975,IN,10613
18,NCNTY18161N18161,"Union County, IN",374,483,573,844,1015,IN,7516
18,NCNTY18169N18169,"Wabash County, IN",427,484,655,816,875,IN,32888
18,NCNTY18171N18171,"Warren County, IN",392,507,601,818,821,IN,8508
18,NCNTY18177N18177,"Wayne County, IN",485,505,645,852,959,IN,68917
18,NCNTY18181N18181,"White County, IN",429,555,658,894,898,IN,24643
19,METRO11180M11180,"Ames, IA MSA",516,604,753,1065,1246,IA,89542
19,METRO16300M16300,"Cedar Rapids, IA HUD Metro FMR Area",462,574,777,1052,1171,IA,211226
19,METRO16300N19011,"Benton County, IA HUD Metro FMR Area",458,509,629,817,1003,IA,26076
19,METRO16300N19105,"Jones County, IA HUD Metro FMR Area",393,488,660,909,1032,IA,20638
19,METRO19340M19340,"Davenport-Moline-Rock Island, IA-IL MSA",476,589,755,1018,1072,IA,165224
19,METRO19780M19780,"Des Moines-West Des Moines, IA MSA",531,638,791,1101,1173,IA,569633
19,METRO20220M20220,"Dubuque, IA MSA",422,523,678,909,1055,IA,93653
19,METRO26980MM3500,"Iowa City, IA HUD Metro FMR Area",592,709,903,1331,1599,IA,130882
19,METRO26980N19183,"Washington County, IA HUD Metro FMR Area",451,539,679,1001,1143,IA,21704
19,METRO36540M36540,"Omaha-Council Bluffs, NE-IA HUD Metro FMR Area",524,701,881,1181,1312,IA,123145
19,METRO43580M43580,"Sioux City, IA-NE-SD MSA",416,544,700,919,1033,IA,102172
19,METRO47940M47940,"Waterloo-Cedar Falls, IA HUD Metro FMR Area",463,537,674,895,1194,IA,143543
19,METRO47940N19017,"Bremer County, IA HUD Metro FMR Area",438,472,638,872,875,IA,24276
19,NCNTY19001N19001,"Adair County, IA",412,449,608,848,851,IA,7682
19,NCNTY19003N19003,"Adams County, IA",419,458,619,771,855,IA,4029
19,NCNTY19005N19005,"Allamakee County, IA",369,459,544,802,832,IA,14330
19,NCNTY19007N19007,"Appanoose County, IA",420,424,573,726,766,IA,12887
19,NCNTY19009N19009,"Audubon County, IA",316,376,467,582,771,IA,6119
19,NCNTY19015N19015,"Boone County, IA",405,503,680,892,1056,IA,26306
19,NCNTY19019N19019,"Buchanan County, IA",454,457,608,788,987,IA,20958
19,NCNTY19021N19021,"Buena Vista County, IA",417,485,616,776,896,IA,20260
19,NCNTY19023N19023,"Butler County, IA",322,401,475,700,725,IA,14867
19,NCNTY19025N19025,"Calhoun County, IA",347,392,512,693,696,IA,9670
19,NCNTY19027N19027,"Carroll County, IA",449,452,568,707,811,IA,20816
19,NCNTY19029N19029,"Cass County, IA",377,462,565,765,813,IA,13956
19,NCNTY19031N19031,"Cedar County, IA",447,488,660,854,931,IA,18499
19,NCNTY19033N19033,"Cerro Gordo County, IA",401,498,674,881,901,IA,44151
19,NCNTY19035N19035,"Cherokee County, IA",354,392,523,651,699,IA,12072
19,NCNTY19037N19037,"Chickasaw County, IA",327,391,482,710,713,IA,12439
19,NCNTY19039N19039,"Clarke County, IA",397,433,586,730,1038,IA,9286
19,NCNTY19041N19041,"Clay County, IA",383,418,566,764,918,IA,16667
19,NCNTY19043N19043,"Clayton County, IA",367,437,518,730,837,IA,18129
19,NCNTY19045N19045,"Clinton County, IA",381,492,616,781,980,IA,49116
19,NCNTY19047N19047,"Crawford County, IA",356,443,525,677,930,IA,17096
19,NCNTY19051N19051,"Davis County, IA",406,480,599,746,827,IA,8753
19,NCNTY19053N19053,"Decatur County, IA",407,428,546,805,967,IA,8457
19,NCNTY19055N19055,"Delaware County, IA",418,423,517,752,770,IA,17764
19,NCNTY19057N19057,"Des Moines County, IA",526,529,716,892,963,IA,40325
19,NCNTY19059N19059,"Dickinson County, IA",396,432,585,823,830,IA,16667
19,NCNTY19063N19063,"Emmet County, IA",415,485,612,774,845,IA,10302
19,NCNTY19065N19065,"Fayette County, IA",339,458,545,700,737,IA,20880
19,NCNTY19067N19067,"Floyd County, IA",364,415,537,756,759,IA,16303
19,NCNTY19069N19069,"Franklin County, IA",385,387,524,731,896,IA,10680
19,NCNTY19071N19071,"Fremont County, IA",367,440,542,754,827,IA,7441
19,NCNTY19073N19073,"Greene County, IA",402,438,593,739,1050,IA,9336
19,NCNTY19079N19079,"Hamilton County, IA",434,473,640,797,1046,IA,15673
19,NCNTY19081N19081,"Hancock County, IA",409,446,603,751,877,IA,11341
19,NCNTY19083N19083,"Hardin County, IA",396,450,584,729,780,IA,17534
19,NCNTY19087N19087,"Henry County, IA",404,481,597,828,831,IA,20145
19,NCNTY19089N19089,"Howard County, IA",377,411,556,692,743,IA,9566
19,NCNTY19091N19091,"Humboldt County, IA",391,426,577,814,817,IA,9815
19,NCNTY19093N19093,"Ida County, IA",314,352,464,616,620,IA,7089
19,NCNTY19095N19095,"Iowa County, IA",371,432,548,808,941,IA,16355
19,NCNTY19097N19097,"Jackson County, IA",376,468,555,818,821,IA,19848
19,NCNTY19099N19099,"Jasper County, IA",381,490,640,812,898,IA,36842
19,NCNTY19101N19101,"Jefferson County, IA",459,506,678,844,906,IA,16843
19,NCNTY19107N19107,"Keokuk County, IA",384,431,567,789,792,IA,10511
19,NCNTY19109N19109,"Kossuth County, IA",354,387,523,695,732,IA,15543
19,NCNTY19111N19111,"Lee County, IA",425,463,627,860,863,IA,35862
19,NCNTY19115N19115,"Louisa County, IA",432,477,638,795,985,IA,11387
19,NCNTY19117N19117,"Lucas County, IA",354,386,522,686,877,IA,8898
19,NCNTY19119N19119,"Lyon County, IA",375,461,553,689,947,IA,11581
19,NCNTY19123N19123,"Mahaska County, IA",465,468,603,771,927,IA,22381
19,NCNTY19125N19125,"Marion County, IA",583,594,722,899,1279,IA,33309
19,NCNTY19127N19127,"Marshall County, IA",451,523,643,830,914,IA,40648
19,NCNTY19131N19131,"Mitchell County, IA",357,444,527,777,779,IA,10776
19,NCNTY19133N19133,"Monona County, IA",397,433,586,783,786,IA,9243
19,NCNTY19135N19135,"Monroe County, IA",392,427,578,720,798,IA,7970
19,NCNTY19137N19137,"Montgomery County, IA",443,446,603,877,880,IA,10740
19,NCNTY19139N19139,"Muscatine County, IA",467,510,690,946,1023,IA,42745
19,NCNTY19141N19141,"O'Brien County, IA",378,415,510,739,741,IA,14398
19,NCNTY19143N19143,"Osceola County, IA",412,496,608,757,813,IA,6462
19,NCNTY19145N19145,"Page County, IA",388,447,572,779,782,IA,15932
19,NCNTY19147N19147,"Palo Alto County, IA",308,382,455,670,806,IA,9421
19,NCNTY19149N19149,"Plymouth County, IA",423,496,624,864,868,IA,24986
19,NCNTY19151N19151,"Pocahontas County, IA",327,375,483,602,855,IA,7310
19,NCNTY19157N19157,"Poweshiek County, IA",428,506,632,830,880,IA,18914
19,NCNTY19159N19159,"Ringgold County, IA",373,447,551,691,836,IA,5131
19,NCNTY19161N19161,"Sac County, IA",323,404,540,699,722,IA,10350
19,NCNTY19165N19165,"Shelby County, IA",424,483,626,811,941,IA,12167
19,NCNTY19167N19167,"Sioux County, IA",396,461,584,801,804,IA,33704
19,NCNTY19171N19171,"Tama County, IA",423,461,624,781,912,IA,17767
19,NCNTY19173N19173,"Taylor County, IA",331,412,488,719,722,IA,6317
19,NCNTY19175N19175,"Union County, IA",409,450,604,810,986,IA,12534
19,NCNTY19177N19177,"Van Buren County, IA",343,428,507,712,715,IA,7570
19,NCNTY19179N19179,"Wapello County, IA",438,517,679,867,907,IA,35625
19,NCNTY19185N19185,"Wayne County, IA",335,365,494,728,730,IA,6403
19,NCNTY19187N19187,"Webster County, IA",471,474,585,832,867,IA,38013
19,NCNTY19189N19189,"Winnebago County, IA",336,394,496,731,759,IA,10866
19,NCNTY19191N19191,"Winneshiek County, IA",407,409,554,724,981,IA,21056
19,NCNTY19195N19195,"Worth County, IA",388,494,586,742,783,IA,7598
19,NCNTY19197N19197,"Wright County, IA",381,444,563,701,752,IA,13229
20,METRO28140M28140,"Kansas City, MO-KS HUD Metro FMR Area",525,676,838,1149,1279,KS,820354
20,METRO28140N20059,"Franklin County, KS HUD Metro FMR Area",466,577,781,973,1242,KS,25992
20,METRO29940M29940,"Lawrence, KS MSA",556,702,910,1333,1464,KS,110826
20,METRO31740M31740,"Manhattan, KS MSA",672,676,889,1281,1575,KS,127081
20,METRO41140M41140,"St. Joseph, MO-KS MSA",466,504,673,863,1063,KS,7945
20,METRO45820M45820,"Topeka, KS MSA",440,558,740,1045,1269,KS,233870
20,METRO48620M48620,"Wichita, KS HUD Metro FMR Area",454,562,747,1030,1136,KS,598929
20,METRO48620N20191,"Sumner County, KS HUD Metro FMR Area",474,477,645,858,1142,KS,24132
20,NCNTY20001N20001,"Allen County, KS",335,434,515,709,712,KS,13371
20,NCNTY20003N20003,"Anderson County, KS",344,398,530,781,939,KS,8102
20,NCNTY20005N20005,"Atchison County, KS",358,450,601,886,889,KS,16924
20,NCNTY20007N20007,"Barber County, KS",365,415,562,739,817,KS,4861
20,NCNTY20009N20009,"Barton County, KS",440,459,545,720,937,KS,27674
20,NCNTY20011N20011,"Bourbon County, KS",400,462,625,778,1016,KS,15173
20,NCNTY20013N20013,"Brown County, KS",356,405,548,751,754,KS,9984
20,NCNTY20017N20017,"Chase County, KS",334,384,514,730,732,KS,2790
20,NCNTY20019N20019,"Chautauqua County, KS",372,482,572,802,832,KS,3669
20,NCNTY20021N20021,"Cherokee County, KS",389,442,598,811,962,KS,21603
20,NCNTY20023N20023,"Cheyenne County, KS",357,406,549,684,734,KS,2726
20,NCNTY20025N20025,"Clark County, KS",331,421,510,663,903,KS,2215
20,NCNTY20027N20027,"Clay County, KS",553,557,753,938,1006,KS,8535
20,NCNTY20029N20029,"Cloud County, KS",327,384,503,741,744,KS,9533
20,NCNTY20031N20031,"Coffey County, KS",351,399,540,730,733,KS,8601
20,NCNTY20033N20033,"Comanche County, KS",267,347,411,535,598,KS,1891
20,NCNTY20035N20035,"Cowley County, KS",404,475,622,831,834,KS,36311
20,NCNTY20037N20037,"Crawford County, KS",413,493,636,937,1113,KS,39134
20,NCNTY20039N20039,"Decatur County, KS",305,349,470,585,683,KS,2961
20,NCNTY20041N20041,"Dickinson County, KS",369,434,568,784,1006,KS,19754
20,NCNTY20047N20047,"Edwards County, KS",427,486,657,818,1099,KS,3037
20,NCNTY20049N20049,"Elk County, KS",276,358,425,626,628,KS,2882
20,NCNTY20051N20051,"Ellis County, KS",477,495,670,934,1010,KS,28452
20,NCNTY20053N20053,"Ellsworth County, KS",353,423,543,696,790,KS,6497
20,NCNTY20055N20055,"Finney County, KS",414,497,637,805,1079,KS,36776
20,NCNTY20057N20057,"Ford County, KS",497,533,662,844,1020,KS,33848
20,NCNTY20063N20063,"Gove County, KS",327,424,503,639,731,KS,2695
20,NCNTY20065N20065,"Graham County, KS",249,323,383,564,566,KS,2597
20,NCNTY20067N20067,"Grant County, KS",309,353,475,683,691,KS,7829
20,NCNTY20069N20069,"Gray County, KS",379,476,583,781,784,KS,6006
20,NCNTY20071N20071,"Greeley County, KS",303,346,466,580,636,KS,1247
20,NCNTY20073N20073,"Greenwood County, KS",323,391,497,694,808,KS,6689
20,NCNTY20075N20075,"Hamilton County, KS",451,516,694,864,1009,KS,2690
20,NCNTY20077N20077,"Harper County, KS",352,411,542,799,954,KS,6034
20,NCNTY20081N20081,"Haskell County, KS",413,470,636,792,994,KS,4256
20,NCNTY20083N20083,"Hodgeman County, KS",324,368,498,620,724,KS,1916
20,NCNTY20089N20089,"Jewell County, KS",380,493,585,798,835,KS,3077
20,NCNTY20093N20093,"Kearny County, KS",326,372,501,721,729,KS,3977
20,NCNTY20095N20095,"Kingman County, KS",344,447,530,660,900,KS,7858
20,NCNTY20097N20097,"Kiowa County, KS",265,344,408,601,603,KS,2553
20,NCNTY20099N20099,"Labette County, KS",392,446,604,752,807,KS,21607
20,NCNTY20101N20101,"Lane County, KS",433,496,667,831,970,KS,1750
20,NCNTY20105N20105,"Lincoln County, KS",434,545,668,832,893,KS,3241
20,NCNTY20109N20109,"Logan County, KS",357,407,550,685,735,KS,2756
20,NCNTY20111N20111,"Lyon County, KS",374,464,628,849,852,KS,33690
20,NCNTY20113N20113,"McPherson County, KS",421,479,648,807,866,KS,29180
20,NCNTY20115N20115,"Marion County, KS",370,421,570,710,762,KS,12660
20,NCNTY20117N20117,"Marshall County, KS",419,422,541,721,891,KS,10117
20,NCNTY20119N20119,"Meade County, KS",368,419,567,706,758,KS,4575
20,NCNTY20123N20123,"Mitchell County, KS",306,397,471,694,715,KS,6373
20,NCNTY20125N20125,"Montgomery County, KS",476,479,596,803,939,KS,35471
20,NCNTY20127N20127,"Morris County, KS",352,436,541,679,787,KS,5923
20,NCNTY20129N20129,"Morton County, KS",376,448,579,721,774,KS,3233
20,NCNTY20131N20131,"Nemaha County, KS",364,437,560,825,828,KS,10178
20,NCNTY20133N20133,"Neosho County, KS",340,387,523,694,699,KS,16512
20,NCNTY20135N20135,"Ness County, KS",375,487,577,719,900,KS,3107
20,NCNTY20137N20137,"Norton County, KS",349,453,537,768,781,KS,5671
20,NCNTY20141N20141,"Osborne County, KS",309,401,475,693,696,KS,3858
20,NCNTY20143N20143,"Ottawa County, KS",353,450,544,802,964,KS,6091
20,NCNTY20145N20145,"Pawnee County, KS",421,479,648,807,866,KS,6973
20,NCNTY20147N20147,"Phillips County, KS",303,363,467,680,784,KS,5642
20,NCNTY20151N20151,"Pratt County, KS",435,494,669,833,894,KS,9656
20,NCNTY20153N20153,"Rawlins County, KS",402,458,619,771,900,KS,2519
20,NCNTY20155N20155,"Reno County, KS",426,479,648,911,970,KS,64511
20,NCNTY20157N20157,"Republic County, KS",333,378,512,638,684,KS,4980
20,NCNTY20159N20159,"Rice County, KS",385,451,592,801,905,KS,10083
20,NCNTY20163N20163,"Rooks County, KS",338,434,520,648,695,KS,5181
20,NCNTY20165N20165,"Rush County, KS",307,398,472,637,686,KS,3307
20,NCNTY20167N20167,"Russell County, KS",397,452,611,797,914,KS,6970
20,NCNTY20169N20169,"Saline County, KS",515,525,670,866,1023,KS,55606
20,NCNTY20171N20171,"Scott County, KS",369,422,568,837,840,KS,4936
20,NCNTY20175N20175,"Seward County, KS",453,571,697,878,1033,KS,22952
20,NCNTY20179N20179,"Sheridan County, KS",389,442,598,745,799,KS,2556
20,NCNTY20181N20181,"Sherman County, KS",394,451,606,808,1073,KS,6010
20,NCNTY20183N20183,"Smith County, KS",300,368,462,681,683,KS,3853
20,NCNTY20185N20185,"Stafford County, KS",334,391,514,640,687,KS,4437
20,NCNTY20187N20187,"Stanton County, KS",332,380,511,690,727,KS,2235
20,NCNTY20189N20189,"Stevens County, KS",480,545,738,919,1073,KS,5724
20,NCNTY20193N20193,"Thomas County, KS",324,421,499,716,884,KS,7900
20,NCNTY20195N20195,"Trego County, KS",527,599,811,1195,1199,KS,3001
20,NCNTY20199N20199,"Wallace County, KS",285,326,439,547,638,KS,1485
20,NCNTY20201N20201,"Washington County, KS",436,439,594,740,794,KS,5799
20,NCNTY20203N20203,"Wichita County, KS",404,470,622,775,904,KS,2234
20,NCNTY20205N20205,"Wilson County, KS",372,423,572,776,1013,KS,9409
20,NCNTY20207N20207,"Woodson County, KS",308,350,474,698,701,KS,3309
21,METRO14540M14540,"Bowling Green, KY MSA",522,539,711,903,1092,KY,125953
21,METRO17140M17140,"Cincinnati-Middleton, OH-KY-IN HUD Metro FMR Area",477,597,793,1099,1209,KY,400821
21,METRO17140MM3020,"Grant County, KY HUD Metro FMR Area",447,550,744,927,994,KY,24662
21,METRO17300M17300,"Clarksville, TN-KY HUD Metro FMR Area",498,567,740,980,1063,KY,88294
21,METRO21060M21060,"Elizabethtown, KY MSA",522,525,693,1021,1227,KY,119736
21,METRO21780M21780,"Evansville, IN-KY HUD Metro FMR Area",583,624,807,1028,1123,KY,59871
21,METRO26580M26580,"Huntington-Ashland, WV-KY-OH MSA",400,548,673,889,1092,KY,86452
21,METRO30460M30460,"Lexington-Fayette, KY MSA",487,569,745,1061,1188,KY,472099
21,METRO31140M31140,"Louisville, KY-IN HUD Metro FMR Area",536,626,779,1078,1220,KY,917017
21,METRO31140N21163,"Meade County, KY HUD Metro FMR Area",483,519,702,995,999,KY,28602
21,METRO31140N21179,"Nelson County, KY HUD Metro FMR Area",444,512,646,952,969,KY,43437
21,METRO31140N21211,"Shelby County, KY HUD Metro FMR Area",559,563,762,1024,1202,KY,42074
21,METRO36980M36980,"Owensboro, KY MSA",480,498,674,872,959,KY,114752
21,NCNTY21001N21001,"Adair County, KY",366,368,498,734,736,KY,18656
21,NCNTY21003N21003,"Allen County, KY",471,529,627,924,927,KY,19956
21,NCNTY21005N21005,"Anderson County, KY",579,583,732,912,1060,KY,21421
21,NCNTY21007N21007,"Ballard County, KY",456,459,621,852,1016,KY,8249
21,NCNTY21009N21009,"Barren County, KY",445,448,606,849,958,KY,42173
21,NCNTY21011N21011,"Bath County, KY",375,420,499,735,738,KY,11591
21,NCNTY21013N21013,"Bell County, KY",323,420,525,737,740,KY,28691
21,NCNTY21021N21021,"Boyle County, KY",483,486,658,914,1165,KY,28432
21,NCNTY21025N21025,"Breathitt County, KY",352,396,469,584,652,KY,13878
21,NCNTY21027N21027,"Breckinridge County, KY",419,453,557,821,824,KY,20059
21,NCNTY21031N21031,"Butler County, KY",397,445,528,778,935,KY,12690
21,NCNTY21033N21033,"Caldwell County, KY",446,500,593,837,840,KY,12984
21,NCNTY21035N21035,"Calloway County, KY",484,544,654,934,937,KY,37191
21,NCNTY21039N21039,"Carlisle County, KY",449,504,598,745,799,KY,5104
21,NCNTY21041N21041,"Carroll County, KY",490,550,652,961,1100,KY,10811
21,NCNTY21043N21043,"Carter County, KY",415,466,552,771,978,KY,27720
21,NCNTY21045N21045,"Casey County, KY",363,366,495,674,694,KY,15955
21,NCNTY21051N21051,"Clay County, KY",355,399,473,697,838,KY,21730
21,NCNTY21053N21053,"Clinton County, KY",340,409,516,727,914,KY,10272
21,NCNTY21055N21055,"Crittenden County, KY",316,354,420,601,603,KY,9315
21,NCNTY21057N21057,"Cumberland County, KY",379,406,504,743,745,KY,6856
21,NCNTY21063N21063,"Elliott County, KY",386,407,514,640,720,KY,7852
21,NCNTY21065N21065,"Estill County, KY",447,465,595,741,1009,KY,14672
21,NCNTY21069N21069,"Fleming County, KY",388,435,516,760,763,KY,14348
21,NCNTY21071N21071,"Floyd County, KY",440,489,586,739,1038,KY,39451
21,NCNTY21073N21073,"Franklin County, KY",433,574,703,1036,1039,KY,49285
21,NCNTY21075N21075,"Fulton County, KY",363,407,483,712,714,KY,6813
21,NCNTY21079N21079,"Garrard County, KY",453,509,603,842,845,KY,16912
21,NCNTY21083N21083,"Graves County, KY",480,483,640,797,941,KY,37121
21,NCNTY21085N21085,"Grayson County, KY",434,443,578,813,885,KY,25746
21,NCNTY21087N21087,"Green County, KY",413,463,549,753,756,KY,11258
21,NCNTY21095N21095,"Harlan County, KY",416,434,515,701,768,KY,29278
21,NCNTY21097N21097,"Harrison County, KY",385,478,647,806,976,KY,18846
21,NCNTY21099N21099,"Hart County, KY",392,395,534,665,714,KY,18199
21,NCNTY21105N21105,"Hickman County, KY",374,394,497,619,664,KY,4902
21,NCNTY21107N21107,"Hopkins County, KY",471,474,597,880,1023,KY,46920
21,NCNTY21109N21109,"Jackson County, KY",497,558,661,845,926,KY,13494
21,NCNTY21115N21115,"Johnson County, KY",428,431,583,755,779,KY,23356
21,NCNTY21119N21119,"Knott County, KY",377,379,513,730,733,KY,16346
21,NCNTY21121N21121,"Knox County, KY",398,401,542,781,784,KY,31883
21,NCNTY21125N21125,"Laurel County, KY",443,497,589,779,1043,KY,58849
21,NCNTY21127N21127,"Lawrence County, KY",430,440,572,739,986,KY,15860
21,NCNTY21129N21129,"Lee County, KY",254,285,338,497,498,KY,7887
21,NCNTY21131N21131,"Leslie County, KY",482,485,656,817,877,KY,11310
21,NCNTY21133N21133,"Letcher County, KY",416,452,553,689,739,KY,24519
21,NCNTY21135N21135,"Lewis County, KY",463,466,631,833,843,KY,13870
21,NCNTY21137N21137,"Lincoln County, KY",464,467,632,821,858,KY,24742
21,NCNTY21139N21139,"Livingston County, KY",360,404,479,706,708,KY,9519
21,NCNTY21141N21141,"Logan County, KY",475,484,642,800,858,KY,26835
21,NCNTY21143N21143,"Lyon County, KY",441,444,601,749,842,KY,8314
21,NCNTY21145N21145,"McCracken County, KY",492,495,630,785,842,KY,65565
21,NCNTY21147N21147,"McCreary County, KY",327,367,435,598,610,KY,18306
21,NCNTY21151N21151,"Madison County, KY",495,499,649,919,1149,KY,82916
21,NCNTY21153N21153,"Magoffin County, KY",395,398,538,670,754,KY,13333
21,NCNTY21155N21155,"Marion County, KY",479,483,653,813,873,KY,19820
21,NCNTY21157N21157,"Marshall County, KY",492,531,719,922,961,KY,31448
21,NCNTY21159N21159,"Martin County, KY",342,384,455,656,806,KY,12929
21,NCNTY21161N21161,"Mason County, KY",449,452,611,862,865,KY,17490
21,NCNTY21165N21165,"Menifee County, KY",380,426,505,646,708,KY,6306
21,NCNTY21167N21167,"Mercer County, KY",491,497,654,886,1044,KY,21331
21,NCNTY21169N21169,"Metcalfe County, KY",440,443,599,746,840,KY,10099
21,NCNTY21171N21171,"Monroe County, KY",403,405,544,678,727,KY,10963
21,NCNTY21173N21173,"Montgomery County, KY",430,482,572,831,1013,KY,26499
21,NCNTY21175N21175,"Morgan County, KY",378,380,480,707,721,KY,13923
21,NCNTY21177N21177,"Muhlenberg County, KY",374,440,571,711,1011,KY,31499
21,NCNTY21181N21181,"Nicholas County, KY",457,460,622,892,1102,KY,7135
21,NCNTY21183N21183,"Ohio County, KY",391,394,525,743,930,KY,23842
21,NCNTY21187N21187,"Owen County, KY",438,441,597,774,1057,KY,10841
21,NCNTY21189N21189,"Owsley County, KY",274,288,364,477,510,KY,4755
21,NCNTY21193N21193,"Perry County, KY",409,459,544,678,727,KY,28712
21,NCNTY21195N21195,"Pike County, KY",428,431,583,751,779,KY,65024
21,NCNTY21197N21197,"Powell County, KY",444,447,605,865,877,KY,12613
21,NCNTY21199N21199,"Pulaski County, KY",458,461,594,824,928,KY,63063
21,NCNTY21201N21201,"Robertson County, KY",565,568,769,958,1078,KY,2282
21,NCNTY21203N21203,"Rockcastle County, KY",403,409,536,764,802,KY,17056
21,NCNTY21205N21205,"Rowan County, KY",378,486,596,742,935,KY,23333
21,NCNTY21207N21207,"Russell County, KY",327,394,533,706,891,KY,17565
21,NCNTY21213N21213,"Simpson County, KY",540,544,720,897,1009,KY,17327
21,NCNTY21217N21217,"Taylor County, KY",389,469,635,791,849,KY,24512
21,NCNTY21219N21219,"Todd County, KY",450,503,599,867,870,KY,12460
21,NCNTY21225N21225,"Union County, KY",439,450,550,759,771,KY,15007
21,NCNTY21229N21229,"Washington County, KY",425,477,565,766,769,KY,11717
21,NCNTY21231N21231,"Wayne County, KY",358,370,476,593,667,KY,20813
21,NCNTY21235N21235,"Whitley County, KY",451,454,614,829,1056,KY,35637
21,NCNTY21237N21237,"Wolfe County, KY",321,324,427,629,756,KY,7355
22,METRO10780M10780,"Alexandria, LA MSA",572,582,708,960,1101,LA,153922
22,METRO12940M12940,"Baton Rouge, LA HUD Metro FMR Area",591,721,859,1070,1233,LA,769097
22,METRO12940N22047,"Iberville Parish, LA HUD Metro FMR Area",474,509,689,931,1088,LA,33387
22,METRO26380M26380,"Houma-Bayou Cane-Thibodaux, LA MSA",520,599,811,1049,1436,LA,208178
22,METRO29180M29180,"Lafayette, LA MSA",527,703,833,1093,1351,LA,273738
22,METRO29340M29340,"Lake Charles, LA MSA",613,646,814,1085,1329,LA,199607
22,METRO33740M33740,"Monroe, LA MSA",557,561,740,922,989,LA,176441
22,METRO35380M35380,"New Orleans-Metairie-Kenner, LA MSA",678,803,994,1247,1510,LA,1167764
22,METRO43340M43340,"Shreveport-Bossier City, LA MSA",600,672,836,1041,1140,LA,398604
22,NCNTY22001N22001,"Acadia Parish, LA",485,488,629,845,848,LA,61773
22,NCNTY22003N22003,"Allen Parish, LA",516,549,656,928,931,LA,25764
22,NCNTY22007N22007,"Assumption Parish, LA",515,552,655,965,1000,LA,23421
22,NCNTY22009N22009,"Avoyelles Parish, LA",414,452,611,878,1061,LA,42073
22,NCNTY22011N22011,"Beauregard Parish, LA",560,574,693,925,1227,LA,35654
22,NCNTY22013N22013,"Bienville Parish, LA",382,410,486,716,732,LA,14353
22,NCNTY22021N22021,"Caldwell Parish, LA",374,401,476,701,797,LA,10132
22,NCNTY22025N22025,"Catahoula Parish, LA",384,408,488,719,786,LA,10407
22,NCNTY22027N22027,"Claiborne Parish, LA",492,528,626,922,1109,LA,17195
22,NCNTY22029N22029,"Concordia Parish, LA",414,417,564,831,834,LA,20822
22,NCNTY22035N22035,"East Carroll Parish, LA",437,439,559,696,988,LA,7759
22,NCNTY22039N22039,"Evangeline Parish, LA",426,429,580,767,788,LA,33984
22,NCNTY22041N22041,"Franklin Parish, LA",452,455,616,801,823,LA,20767
22,NCNTY22045N22045,"Iberia Parish, LA",526,529,716,892,957,LA,73240
22,NCNTY22049N22049,"Jackson Parish, LA",431,447,561,827,912,LA,16274
22,NCNTY22053N22053,"Jefferson Davis Parish, LA",578,621,736,1044,1047,LA,31594
22,NCNTY22059N22059,"La Salle Parish, LA",435,438,582,802,877,LA,14890
22,NCNTY22061N22061,"Lincoln Parish, LA",601,605,744,1032,1318,LA,46735
22,NCNTY22065N22065,"Madison Parish, LA",480,483,654,837,874,LA,12093
